state,X,vote,reg2,region,race_eth,age,income,edu5,sex,weight,married,pewweight,demVote,fips,postal,GESTCEN,alt.region,new.subregion,white.religion,black_pct,whitenh_pct,hispanic_pct,religion.gallup,religion.composite,turnout.acs.cvap,demTwoPartyShare,otherVoteShare,otherVote,age4,race.region,race.edu,race.age,race.sex,race.sex.edu,race.age.region,race.edu.region,race.sex.age,race.sex.region,sex.edu.region,race.subregion,edu.region,age.region,age3,edu2,age.state,edu.state,race.state
Virginia,5988,Romney,yes,south,Hispanic,36,"$150,000 or more",postgrad,Male,5.25,Married,1.4691778,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,23,24,22,22,224,223,234,222,223,243,210,43,23,1,col,147,147,2010
Virginia,4525,Obama,yes,south,White,89,"20 to under $30,000",somecol,Female,2.25,Widowed,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,45,44,41,415,443,435,414,413,153,410,53,43,4,hs,347,247,447
Virginia,7157,Obama,yes,south,White,41,"20 to under $30,000",somecol,Male,7.583333333,Married,2.122145711,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,43,45,42,42,425,423,435,422,423,253,410,53,23,1,hs,147,247,447
Virginia,6871,Obama,yes,south,White,62,"50 to under $75,000",hs,Female,5.041666667,Married,1.410877093,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,42,43,41,412,433,432,413,413,123,410,23,33,3,hs,247,247,447
Virginia,227,Romney,yes,south,White,43,OVER $100K,postgrad,Female,0.8781,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,43,44,42,41,414,423,434,412,413,143,410,43,23,1,col,147,147,447
Virginia,11951,Obama,yes,south,White,75,"$4,000 to $4,999",postgrad,Female,0.378,Not Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,44,44,41,414,443,434,414,413,143,410,43,43,4,col,347,147,447
Virginia,15326,Other,yes,south,White,25,"$15,000-$30,000",col,Female,2.019,Never been married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,1,43,41,41,41,411,413,431,411,413,113,410,13,13,1,col,147,147,447
Virginia,3813,Obama,yes,south,Black,23,"20 to under $30,000",somecol,Female,5.208333333,Never been married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,13,15,11,11,115,113,135,111,113,153,110,53,13,1,hs,147,247,1010
Virginia,8067,Obama,yes,south,White,28,"100 to under $150,000",col,Female,5.666666667,Married,1.585779212,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,43,41,41,41,411,413,431,411,413,113,410,13,13,1,col,147,147,447
Virginia,1269,Obama,yes,south,White,63,$30-40K,col,Female,0.4061,NA,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,41,43,41,411,433,431,413,413,113,410,13,33,3,col,247,147,447
Virginia,6562,Obama,yes,south,Hispanic,28,"20 to under $30,000",somecol,Female,5.291666667,Living with a partner,1.480837941,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,23,25,21,21,215,213,235,211,213,153,210,53,13,1,hs,147,247,2010
Virginia,10944,Romney,yes,south,White,61,"$50,000 to under $75,000",hs,Female,1.754925782,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,42,43,41,412,433,432,413,413,123,410,23,33,3,hs,247,247,447
Virginia,15210,Obama,yes,south,White,52,"Over $75,000",postgrad,Female,0.495,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,44,43,41,414,433,434,413,413,143,410,43,33,3,col,247,147,447
Virginia,6454,Obama,yes,south,Black,30,"20 to under $30,000",somecol,Female,4.416666667,Never been married,1.235974974,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,13,15,12,11,115,123,135,112,113,153,110,53,23,1,hs,147,247,1010
Virginia,13637,Obama,yes,south,White,53,"$30,000-$50,000",hs,Male,2.663,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,42,43,42,422,433,432,423,423,223,410,23,33,3,hs,247,247,447
Virginia,13944,Obama,yes,south,Other,32,"$50,000-$75,000",postgrad,Male,0.306,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,33,34,32,32,324,323,334,322,323,243,310,43,23,1,col,147,147,3010
Virginia,6861,Romney,yes,south,White,62,(VOL.) Don't know/Refused,postgrad,Male,5.166666667,Married,1.445857517,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,44,43,42,424,433,434,423,423,243,410,43,33,3,col,247,147,447
Virginia,14673,Obama,yes,south,White,69,Won't specify/Refused,hs,Female,0.34,Widowed,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,42,44,41,412,443,432,414,413,123,410,23,43,4,hs,347,247,447
Virginia,14922,Obama,yes,south,White,53,"$50,000-$75,000",somecol,Female,1.391,Divorced,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,45,43,41,415,433,435,413,413,153,410,53,33,3,hs,247,247,447
Virginia,4830,Romney,yes,south,Hispanic,52,"10 to under $20,000",postgrad,Male,4.166666667,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,23,24,23,22,224,233,234,223,223,243,210,43,33,3,col,247,147,2010
Virginia,4681,Romney,yes,south,White,41,"20 to under $30,000",somecol,Female,7.791666667,Divorced,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,43,45,42,41,415,423,435,412,413,153,410,53,23,1,hs,147,247,447
Virginia,11405,Romney,yes,south,White,38,"$100,000 to under $150,000",postgrad,Male,1.522485281,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,43,44,42,42,424,423,434,422,423,243,410,43,23,1,col,147,147,447
Virginia,228,Romney,yes,south,White,45,$30-40K,somecol,Male,0.3927,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,45,43,42,425,433,435,423,423,253,410,53,33,3,hs,247,247,447
Virginia,3519,Romney,yes,south,White,65,"10 to under $20,000",col,Female,1.125,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,41,44,41,411,443,431,414,413,113,410,13,43,4,col,347,147,447
Virginia,14170,Romney,yes,south,White,24,"$50,000-$75,000",col,Male,1.169,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,43,41,41,42,421,413,431,421,423,213,410,13,13,1,col,147,147,447
Virginia,10852,Obama,yes,south,White,50,"$75,000 to under $100,000",col,Female,0.453258977,NA,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,41,43,41,411,433,431,413,413,113,410,13,33,3,col,247,147,447
Virginia,11949,Romney,yes,south,White,55,(DK),hs,Female,0.813,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,42,43,41,412,433,432,413,413,123,410,23,33,3,hs,247,247,447
Virginia,8844,Obama,yes,south,White,59,"100 to under $150,000",postgrad,Female,2.666666667,Married,0.746249041,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,44,43,41,414,433,434,413,413,143,410,43,33,3,col,247,147,447
Virginia,3219,Romney,yes,south,White,63,"100 to under $150,000",postgrad,Female,1.583333333,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,44,43,41,414,433,434,413,413,143,410,43,33,3,col,247,147,447
Virginia,12618,Obama,yes,south,White,21,(DK),somecol,Female,1.792,Not Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,43,45,41,41,415,413,435,411,413,153,410,53,13,1,hs,147,247,447
Virginia,198,Romney,yes,south,White,57,$30-40K,somecol,Female,0.7685,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,45,43,41,415,433,435,413,413,153,410,53,33,3,hs,247,247,447
Virginia,8460,Obama,yes,south,White,84,(VOL.) Don't know/Refused,somecol,Female,1.166666667,Living with a partner,0.326483955,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,45,44,41,415,443,435,414,413,153,410,53,43,4,hs,347,247,447
Virginia,15205,Romney,yes,south,White,60,"Over $75,000",postgrad,Male,0.612,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,44,43,42,424,433,434,423,423,243,410,43,33,3,col,247,147,447
Virginia,8253,Romney,yes,south,White,61,"40 to under $50,000",somecol,Male,2.291666667,Divorced,0.64130777,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,45,43,42,425,433,435,423,423,253,410,53,33,3,hs,247,247,447
Virginia,225,Romney,yes,south,White,76,REFUSED,hs,Male,0.7026,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,42,44,42,422,443,432,424,423,223,410,23,43,4,hs,347,247,447
Virginia,7160,Romney,yes,south,White,73,"75 to under $100,000",postgrad,Female,1.75,Married,0.489725933,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,44,44,41,414,443,434,414,413,143,410,43,43,4,col,347,147,447
Virginia,11080,Other,yes,south,White,19,"Less than $10,000",somecol,Male,2.045476409,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,1,43,45,41,42,425,413,435,421,423,253,410,53,13,1,hs,147,247,447
Virginia,8113,Romney,yes,south,White,89,"50 to under $75,000",col,Male,1.458333333,Widowed,0.408104944,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,41,44,42,421,443,431,424,423,213,410,13,43,4,col,347,147,447
Virginia,4845,Obama,yes,south,Hispanic,58,"$150,000 or more",hs,Male,4.458333333,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,23,22,23,22,222,233,232,223,223,223,210,23,33,3,hs,247,247,2010
Virginia,221,Romney,yes,south,White,18,LT $25K,hs,Female,2.2689,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,43,42,41,41,412,413,432,411,413,123,410,23,13,1,hs,147,247,447
Virginia,15240,Romney,yes,south,White,41,"$50,000-$75,000",postgrad,Female,0.398,Never been married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,43,44,42,41,414,423,434,412,413,143,410,43,23,1,col,147,147,447
Virginia,4387,Obama,yes,south,Other,49,"$150,000 or more",postgrad,Male,1.416666667,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,33,34,33,32,324,333,334,323,323,243,310,43,33,3,col,247,147,3010
Virginia,11936,Obama,yes,south,White,61,"$4,000 to $4,999",somecol,Male,0.622,Not Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,45,43,42,425,433,435,423,423,253,410,53,33,3,hs,247,247,447
Virginia,14042,Obama,yes,south,zzz,80,"$30,000-$50,000",postgrad,Male,0.208,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,53,54,54,52,524,543,534,524,523,243,510,43,43,4,col,347,147,5010
Virginia,4879,Obama,yes,south,White,18,(VOL.) Don't know/Refused,somecol,Male,3.75,Never been married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,43,45,41,42,425,413,435,421,423,253,410,53,13,1,hs,147,247,447
Virginia,1251,Obama,yes,south,Other,-1,$25-30K,col,Female,0.7732,NA,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,33,31,31,31,311,313,331,311,313,113,310,13,13,1,col,147,147,3010
Virginia,7590,Romney,yes,south,Hispanic,52,"$150,000 or more",somecol,Male,4.875,Married,1.364236528,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,23,25,23,22,225,233,235,223,223,253,210,53,33,3,hs,247,247,2010
Virginia,5374,Obama,yes,south,Other,32,"$150,000 or more",col,Male,4.166666667,Married,1.166014127,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,33,31,32,32,321,323,331,322,323,213,310,13,23,1,col,147,147,3010
Virginia,11391,Obama,yes,south,Other,34,"$100,000 to under $150,000",col,Female,1.359776931,NA,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,33,31,32,31,311,323,331,312,313,113,310,13,23,1,col,147,147,3010
Virginia,3167,Obama,yes,south,White,39,"$150,000 or more",postgrad,Male,2.875,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,43,44,42,42,424,423,434,422,423,243,410,43,23,1,col,147,147,447
Virginia,10614,Romney,yes,south,White,53,"$75,000 to under $100,000",hs,Male,0.464881002,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,42,43,42,422,433,432,423,423,223,410,23,33,3,hs,247,247,447
Virginia,9667,Romney,yes,south,White,61,"75 to under $100,000",postgrad,Female,2.5,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,44,43,41,414,433,434,413,413,143,410,43,33,3,col,247,147,447
Virginia,16209,Romney,yes,south,White,28,75 to under 100 thousand,col,Male,1.064265,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,43,41,41,42,421,413,431,421,423,213,410,13,13,1,col,147,147,447
Virginia,13590,Romney,yes,south,White,56,"$50,000-$75,000",hs,Male,1.965,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,42,43,42,422,433,432,423,423,223,410,23,33,3,hs,247,247,447
Virginia,5148,Romney,yes,south,White,46,"100 to under $150,000",col,Female,3.875,Married,1.084393138,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,41,43,41,411,433,431,413,413,113,410,13,33,3,col,247,147,447
Virginia,13402,Romney,yes,south,White,76,(Refused),zzz,Male,0.571,Not Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,46,44,42,426,443,436,424,423,263,410,63,43,4,zzz,347,347,447
Virginia,13965,Obama,yes,south,Black,43,"Over $75,000",col,Female,1.419,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,13,11,12,11,111,123,131,112,113,113,110,13,23,1,col,147,147,1010
Virginia,10930,Obama,yes,south,White,55,"$20,000 to under $30,000",somecol,Male,1.441131106,NA,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,45,43,42,425,433,435,423,423,253,410,53,33,3,hs,247,247,447
Virginia,6111,Romney,yes,south,Hispanic,47,"100 to under $150,000",nohs,Male,8.125,Living with a partner,2.273727547,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,23,23,23,22,223,233,233,223,223,233,210,33,33,3,hs,247,247,2010
Virginia,13854,Obama,yes,south,Black,75,"$50,000-$75,000",col,Female,0.256,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,13,11,14,11,111,143,131,114,113,113,110,13,43,4,col,347,147,1010
Virginia,7558,Other,yes,south,White,44,"$150,000 or more",postgrad,Male,3.333333333,Married,0.932811301,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,2,43,44,42,42,424,423,434,422,423,243,410,43,23,1,col,147,147,447
Virginia,12613,Romney,yes,south,White,53,"$7,500 to $9,999",postgrad,Male,0.27,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,44,43,42,424,433,434,423,423,243,410,43,33,3,col,247,147,447
Virginia,14990,Romney,yes,south,White,29,"$50,000-$75,000",postgrad,Female,1.131,Never been married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,43,44,41,41,414,413,434,411,413,143,410,43,13,1,col,147,147,447
Virginia,11965,Romney,yes,south,White,59,(Refused),col,Male,1.326,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,41,43,42,421,433,431,423,423,213,410,13,33,3,col,247,147,447
Virginia,13808,Obama,yes,south,White,18,"$15,000-$30,000",somecol,Female,0.987,Never been married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,43,45,41,41,415,413,435,411,413,153,410,53,13,1,hs,147,247,447
Virginia,13054,Obama,yes,south,Other,31,"$15,000 to $19,999",col,Female,0.704,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,33,31,32,31,311,323,331,312,313,113,310,13,23,1,col,147,147,3010
Virginia,10688,Romney,yes,south,White,48,"$100,000 to under $150,000",col,Female,0.499747077,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,41,43,41,411,433,431,413,413,113,410,13,33,3,col,247,147,447
Virginia,16013,Romney,yes,south,White,55,100 thousand or more,col,Male,0.6583802,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,41,43,42,421,433,431,423,423,213,410,13,33,3,col,247,147,447
Virginia,14880,Obama,yes,south,White,43,"Under $15,000",somecol,Female,1.886,Never been married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,43,45,42,41,415,423,435,412,413,153,410,53,23,1,hs,147,247,447
Virginia,3241,Obama,yes,south,White,41,(VOL.) Don't know/Refused,col,Male,2,Married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,43,41,42,42,421,423,431,422,423,213,410,13,23,1,col,147,147,447
Virginia,5771,Romney,yes,south,White,69,"20 to under $30,000",somecol,Male,2.916666667,Married,0.816209889,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,45,44,42,425,443,435,424,423,253,410,53,43,4,hs,347,247,447
